2026-06-19 23:07:16,700 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:409 | INFO | Starting categorical WoE auto binning. Feature:gender, Target:TARGET
2026-06-19 23:07:25,479 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 13 ---
2026-06-19 23:07:25,479 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=9
2026-06-19 23:07:25,480 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,480 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3838 observations, Categories: ['-1']
2026-06-19 23:07:25,480 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3290 observations, Categories: ['-2']
2026-06-19 23:07:25,480 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 10881 observations, Categories: ['0']
2026-06-19 23:07:25,481 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1877 observations, Categories: ['2']
2026-06-19 23:07:25,481 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 134 observations, Categories: ['3']
2026-06-19 23:07:25,481 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 37 observations, Categories: ['4']
2026-06-19 23:07:25,481 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 7 observations, Categories: ['5']
2026-06-19 23:07:25,481 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 7: 9 observations, Categories: ['6']
2026-06-19 23:07:25,482 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 8: 27 observations, Categories: ['7', '8']
2026-06-19 23:07:25,482 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 13 - Bins assigned based on current category groups.
2026-06-19 23:07:25,482 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,485 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,486 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=9, Total IV=0.303975
2026-06-19 23:07:25,486 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 13 - WoE / IV summary table calculated.
2026-06-19 23:07:25,487 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 13 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,487 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 13 - Current bin count=9, Current IV=0.303975
2026-06-19 23:07:25,488 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 13 - RULES CHECK START
2026-06-19 23:07:25,489 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,489 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 13 - Problem bin=6, Merge with bin=6
2026-06-19 23:07:25,490 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 6 into group 6
2026-06-19 23:07:25,490 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=9
2026-06-19 23:07:25,490 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 13 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,490 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 14 ---
2026-06-19 23:07:25,490 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=9
2026-06-19 23:07:25,492 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,492 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3838 observations, Categories: ['-1']
2026-06-19 23:07:25,492 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3290 observations, Categories: ['-2']
2026-06-19 23:07:25,492 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 10881 observations, Categories: ['0']
2026-06-19 23:07:25,493 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1877 observations, Categories: ['2']
2026-06-19 23:07:25,493 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 134 observations, Categories: ['3']
2026-06-19 23:07:25,493 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 37 observations, Categories: ['4']
2026-06-19 23:07:25,493 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 7 observations, Categories: ['5']
2026-06-19 23:07:25,494 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 7: 9 observations, Categories: ['6']
2026-06-19 23:07:25,494 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 8: 27 observations, Categories: ['7', '8']
2026-06-19 23:07:25,494 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 14 - Bins assigned based on current category groups.
2026-06-19 23:07:25,494 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,496 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,498 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=9, Total IV=0.303975
2026-06-19 23:07:25,498 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 14 - WoE / IV summary table calculated.
2026-06-19 23:07:25,499 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 14 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,499 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 14 - Current bin count=9, Current IV=0.303975
2026-06-19 23:07:25,500 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 14 - RULES CHECK START
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 14 - Problem bin=6, Merge with bin=6
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 6 into group 6
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=9
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 14 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 15 ---
2026-06-19 23:07:25,501 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=9
2026-06-19 23:07:25,502 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,502 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3838 observations, Categories: ['-1']
2026-06-19 23:07:25,502 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3290 observations, Categories: ['-2']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 10881 observations, Categories: ['0']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1877 observations, Categories: ['2']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 134 observations, Categories: ['3']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 37 observations, Categories: ['4']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 7 observations, Categories: ['5']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 7: 9 observations, Categories: ['6']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 8: 27 observations, Categories: ['7', '8']
2026-06-19 23:07:25,503 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 15 - Bins assigned based on current category groups.
2026-06-19 23:07:25,504 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,506 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,508 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=9, Total IV=0.303975
2026-06-19 23:07:25,508 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 15 - WoE / IV summary table calculated.
2026-06-19 23:07:25,509 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 15 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,509 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 15 - Current bin count=9, Current IV=0.303975
2026-06-19 23:07:25,510 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 15 - RULES CHECK START
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 15 - Problem bin=6, Merge with bin=6
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 6 into group 6
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=9
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 15 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 16 ---
2026-06-19 23:07:25,511 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=9
2026-06-19 23:07:25,512 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,512 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3838 observations, Categories: ['-1']
2026-06-19 23:07:25,513 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3290 observations, Categories: ['-2']
2026-06-19 23:07:25,513 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 10881 observations, Categories: ['0']
2026-06-19 23:07:25,513 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1877 observations, Categories: ['2']
2026-06-19 23:07:25,513 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 134 observations, Categories: ['3']
2026-06-19 23:07:25,513 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 37 observations, Categories: ['4']
2026-06-19 23:07:25,513 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 7 observations, Categories: ['5']
2026-06-19 23:07:25,514 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 7: 9 observations, Categories: ['6']
2026-06-19 23:07:25,514 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 8: 27 observations, Categories: ['7', '8']
2026-06-19 23:07:25,514 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 16 - Bins assigned based on current category groups.
2026-06-19 23:07:25,514 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,516 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,518 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=9, Total IV=0.303975
2026-06-19 23:07:25,518 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 16 - WoE / IV summary table calculated.
2026-06-19 23:07:25,518 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 16 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,518 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 16 - Current bin count=9, Current IV=0.303975
2026-06-19 23:07:25,519 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 16 - RULES CHECK START
2026-06-19 23:07:25,520 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,520 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 16 - Problem bin=6, Merge with bin=6
2026-06-19 23:07:25,520 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 6 into group 6
2026-06-19 23:07:25,520 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=9
2026-06-19 23:07:25,520 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 16 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,520 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 17 ---
